id,y
34389,0
34390,0
34391,1
34392,0
34393,0
34394,1
34395,0
34396,1
34397,1
34398,0
34399,0
34400,0
34401,1
34402,1
34403,0
34404,0
34405,0
34406,0
34407,0
34408,1
34409,1
34410,0
34411,0
34412,1
34413,1
34414,1
34415,0
34416,1
34417,1
34418,0
34419,1
34420,0
34421,1
34422,0
34423,1
34424,0
34425,1
34426,0
34427,0
34428,0
34429,0
34430,0
34431,1
34432,0
34433,0
34434,1
34435,0
34436,1
34437,0
34438,0
34439,0
34440,0
34441,1
34442,1
34443,0
34444,0
34445,0
34446,0
34447,1
34448,1
34449,1
34450,0
34451,0
34452,1
34453,0
34454,0
34455,0
34456,0
34457,0
34458,0
34459,0
34460,0
34461,0
34462,1
34463,0
34464,1
34465,0
34466,1
34467,1
34468,1
34469,0
34470,0
34471,1
34472,0
34473,0
34474,0
34475,0
34476,0
34477,0
34478,0
34479,0
34480,1
34481,0
34482,0
34483,0
34484,0
34485,1
34486,1
34487,0
34488,1
34489,0
34490,1
34491,0
34492,0
34493,0
34494,0
34495,0
34496,0
34497,0
34498,0
34499,0
34500,0
34501,1
34502,1
34503,1
34504,0
34505,1
34506,1
34507,1
34508,1
34509,0
34510,1
34511,1
34512,1
34513,0
34514,0
34515,1
34516,0
34517,0
34518,0
34519,0
34520,0
34521,0
34522,1
34523,0
34524,1
34525,1
34526,0
34527,0
34528,1
34529,0
34530,0
34531,1
34532,0
34533,0
34534,0
34535,1
34536,1
34537,0
34538,0
34539,0
34540,1
34541,0
34542,0
34543,0
34544,0
34545,0
34546,1
34547,1
34548,0
34549,0
34550,0
34551,0
34552,1
34553,1
34554,1
34555,1
34556,0
34557,0
34558,0
34559,0
34560,0
34561,0
34562,0
34563,1
34564,0
34565,0
34566,0
34567,0
34568,1
34569,1
34570,1
34571,0
34572,1
34573,0
34574,0
34575,0
34576,0
34577,1
34578,0
34579,0
34580,0
34581,0
34582,0
34583,1
34584,0
34585,1
34586,0
34587,1
34588,1
34589,1
34590,1
34591,0
34592,1
34593,0
34594,0
34595,1
34596,1
34597,1
34598,1
34599,0
34600,0
34601,0
34602,0
34603,0
34604,1
34605,1
34606,0
34607,0
34608,0
34609,0
34610,0
34611,0
34612,1
34613,0
34614,0
34615,1
34616,0
34617,0
34618,0
34619,0
34620,1
34621,1
34622,0
34623,1
34624,0
34625,1
34626,1
34627,1
34628,1
34629,1
34630,1
34631,0
34632,1
34633,0
34634,0
34635,1
34636,0
34637,0
34638,1
34639,1
34640,1
34641,0
34642,0
34643,0
34644,0
34645,0
34646,1
34647,1
34648,1
34649,1
34650,0
34651,1
34652,0
34653,1
34654,1
34655,1
34656,0
34657,0
34658,0
34659,0
34660,0
34661,1
34662,1
34663,0
34664,0
34665,1
34666,1
34667,0
34668,0
34669,0
34670,1
34671,1
34672,0
34673,0
34674,0
34675,1
34676,0
34677,0
34678,0
34679,0
34680,0
34681,0
34682,1
34683,1
34684,0
34685,0
34686,1
34687,0
34688,1
34689,0
34690,1
34691,0
34692,0
34693,0
34694,1
34695,1
34696,0
34697,0
34698,1
34699,1
34700,0
34701,0
34702,0
34703,0
34704,0
34705,1
34706,1
34707,0
34708,1
34709,0
34710,1
34711,0
34712,1
34713,1
34714,0
34715,0
34716,0
34717,0
34718,1
34719,1
34720,0
34721,0
34722,0
34723,0
34724,0
34725,0
34726,0
34727,0
34728,0
34729,0
34730,1
34731,0
34732,1
34733,0
34734,1
34735,1
34736,1
34737,0
34738,0
34739,1
34740,0
34741,0
34742,1
34743,0
34744,0
34745,0
34746,0
34747,1
34748,1
34749,0
34750,1
34751,0
34752,1
34753,0
34754,0
34755,0
34756,0
34757,0
34758,0
34759,0
34760,1
34761,0
34762,1
34763,1
34764,1
34765,1
34766,0
34767,1
34768,0
34769,1
34770,0
34771,0
34772,1
34773,0
34774,0
34775,0
34776,0
34777,0
34778,0
34779,0
34780,1
34781,0
34782,0
34783,0
34784,0
34785,1
34786,1
34787,0
34788,1
34789,0
34790,0
34791,0
34792,0
34793,1
34794,0
34795,0
34796,0
34797,0
34798,0
34799,0
34800,0
34801,1
34802,0
34803,1
34804,0
34805,0
34806,0
34807,0
34808,1
34809,0
34810,1
34811,1
34812,1
34813,0
34814,1
34815,1
34816,1
34817,0
34818,1
34819,0
34820,0
34821,0
34822,0
34823,0
34824,0
34825,1
34826,0
34827,0
34828,1
34829,1
34830,1
34831,1
34832,0
34833,0
34834,0
34835,1
34836,1
34837,0
34838,0
34839,0
34840,0
34841,0
34842,1
34843,1
34844,1
34845,1
34846,1
34847,0
34848,1
34849,0
34850,1
34851,0
34852,1
34853,0
34854,0
34855,0
34856,0
34857,0
34858,0
34859,0
34860,0
34861,0
34862,1
34863,0
34864,0
34865,0
34866,1
34867,1
34868,1
34869,1
34870,1
34871,0
34872,0
34873,0
34874,1
34875,1
34876,0
34877,1
34878,0
34879,1
34880,1
34881,0
34882,0
34883,0
34884,0
34885,0
34886,0
34887,0
34888,0
34889,1
34890,1
34891,0
34892,0
34893,0
34894,0
34895,1
34896,0
34897,0
34898,1
34899,0
34900,1
34901,1
34902,1
34903,0
34904,0
34905,0
34906,0
34907,1
34908,0
34909,1
34910,0
34911,0
34912,1
34913,1
34914,0
34915,1
34916,0
34917,0
34918,0
34919,0
34920,0
34921,0
34922,0
34923,1
34924,0
34925,1
34926,0
34927,1
34928,1
34929,0
34930,1
34931,0
34932,0
34933,0
34934,1
34935,0
34936,1
34937,1
34938,1
34939,0
34940,1
34941,1
34942,0
34943,0
34944,0
34945,1
34946,0
34947,1
34948,1
34949,0
34950,1
34951,0
34952,0
34953,1
34954,0
34955,0
34956,0
34957,1
34958,0
34959,1
34960,0
34961,1
34962,1
34963,0
34964,1
34965,1
34966,0
34967,0
34968,0
34969,1
34970,0
34971,0
34972,1
34973,0
34974,0
34975,0
34976,0
34977,0
34978,0
34979,0
34980,1
34981,1
34982,0
34983,0
34984,0
34985,0
34986,1
34987,1
34988,0
34989,0
34990,0
34991,1
34992,1
34993,1
34994,1
34995,0
34996,0
34997,0
34998,0
34999,0
35000,1
35001,0
35002,1
35003,0
35004,0
35005,0
35006,0
35007,0
35008,1
35009,0
35010,0
35011,0
35012,0
35013,0
35014,1
35015,0
35016,0
35017,1
35018,0
35019,1
35020,1
35021,0
35022,0
35023,1
35024,0
35025,0
35026,0
35027,0
35028,1
35029,1
35030,1
35031,1
35032,1
35033,0
35034,0
35035,1
35036,0
35037,0
35038,0
35039,1
35040,1
35041,0
35042,0
35043,0
35044,0
35045,0
35046,1
35047,0
35048,1
35049,1
35050,0
35051,1
35052,1
35053,1
35054,0
35055,1
35056,1
35057,0
35058,0
35059,0
35060,1
35061,0
35062,0
35063,1
35064,0
35065,1
35066,0
35067,1
35068,1
35069,1
35070,1
35071,1
35072,0
35073,1
35074,1
35075,1
35076,0
35077,1
35078,0
35079,0
35080,0
35081,1
35082,1
35083,0
35084,0
35085,1
35086,0
35087,0
35088,0
35089,1
35090,0
35091,1
35092,1
35093,0
35094,0
35095,0
35096,1
35097,0
35098,0
35099,1
35100,0
35101,0
35102,1
35103,1
35104,0
35105,1
35106,0
35107,0
35108,0
35109,1
35110,0
35111,1
35112,0
35113,1
35114,0
35115,1
35116,0
35117,0
35118,0
35119,0
35120,0
35121,0
35122,1
35123,0
35124,0
35125,0
35126,1
35127,1
35128,0
35129,1
35130,1
35131,0
35132,0
35133,0
35134,0
35135,1
35136,0
35137,0
35138,0
35139,0
35140,1
35141,0
35142,0
35143,1
35144,1
35145,0
35146,0
35147,0
35148,0
35149,0
35150,1
35151,0
35152,0
35153,0
35154,0
35155,0
35156,0
35157,0
35158,1
35159,0
35160,1
35161,1
35162,0
35163,1
35164,1
35165,0
35166,0
35167,1
35168,0
35169,0
35170,1
35171,1
35172,0
35173,0
35174,0
35175,0
35176,0
35177,0
35178,0
35179,0
35180,1
35181,0
35182,0
35183,0
35184,0
35185,0
35186,1
35187,0
35188,0
35189,0
35190,0
35191,0
35192,1
35193,1
35194,0
35195,0
35196,0
35197,0
35198,0
35199,1
35200,1
35201,1
35202,0
35203,0
35204,1
35205,0
35206,1
35207,0
35208,0
35209,1
35210,1
35211,1
35212,0
35213,1
35214,0
35215,1
35216,0
35217,1
35218,1
35219,0
35220,1
35221,1
35222,1
35223,0
35224,0
35225,1
35226,0
35227,0
35228,1
35229,0
35230,0
35231,0
35232,1
35233,1
35234,0
35235,0
35236,0
35237,1
35238,0
35239,1
35240,1
35241,0
35242,1
35243,0
35244,1
35245,1
35246,0
35247,1
35248,0
35249,0
35250,0
35251,0
35252,0
35253,0
35254,0
35255,0
35256,0
35257,1
35258,0
35259,1
35260,0
35261,1
35262,0
35263,0
35264,1
35265,0
35266,1
35267,1
35268,1
35269,1
35270,0
35271,0
35272,0
35273,0
35274,1
35275,0
35276,1
35277,1
35278,0
35279,1
35280,1
35281,1
35282,1
35283,0
35284,1
35285,1
35286,1
35287,0
35288,0
35289,0
35290,0
35291,0
35292,1
35293,0
35294,0
35295,1
35296,0
35297,0
35298,1
35299,1
35300,1
35301,1
35302,0
35303,1
35304,0
35305,1
35306,0
35307,1
35308,1
35309,0
35310,1
35311,0
35312,1
35313,0
35314,0
35315,0
35316,1
35317,0
35318,1
35319,0
35320,1
35321,0
35322,0
35323,1
35324,0
35325,1
35326,0
35327,0
35328,0
35329,0
35330,1
35331,0
35332,0
35333,0
35334,1
35335,0
35336,0
35337,0
35338,1
35339,0
35340,1
35341,0
35342,0
35343,1
35344,1
35345,0
35346,0
35347,0
35348,1
35349,1
35350,0
35351,0
35352,0
35353,0
35354,0
35355,0
35356,1
35357,1
35358,1
35359,0
35360,1
35361,0
35362,1
35363,0
35364,0
35365,0
35366,1
35367,0
35368,1
35369,0
35370,0
35371,0
35372,0
35373,0
35374,0
35375,1
35376,1
35377,0
35378,1
35379,1
35380,1
35381,1
35382,1
35383,0
35384,0
35385,1
35386,0
35387,0
35388,0
35389,0
35390,0
35391,0
35392,0
35393,1
35394,0
35395,0
35396,1
35397,1
35398,0
35399,1
35400,1
35401,0
35402,0
35403,1
35404,1
35405,0
35406,0
35407,0
35408,1
35409,0
35410,1
35411,0
35412,0
35413,1
35414,0
35415,0
35416,0
35417,0
35418,1
35419,0
35420,0
35421,0
35422,1
35423,0
35424,0
35425,0
35426,0
35427,0
35428,0
35429,0
35430,0
35431,0
35432,1
35433,1
35434,1
35435,0
35436,0
35437,0
35438,0
35439,1
35440,0
35441,0
35442,1
35443,0
35444,1
35445,0
35446,1
35447,0
35448,1
35449,0
35450,1
35451,1
35452,0
35453,1
35454,0
35455,1
35456,1
35457,0
35458,0
35459,0
35460,0
35461,1
35462,0
35463,0
35464,1
35465,0
35466,1
35467,1
35468,0
35469,0
35470,1
35471,1
35472,0
35473,0
35474,0
35475,0
35476,0
35477,1
35478,0
35479,0
35480,0
35481,0
35482,1
35483,0
35484,0
35485,0
35486,0
35487,1
35488,0
35489,0
35490,0
35491,0
35492,0
35493,1
35494,0
35495,1
35496,0
35497,0
35498,0
35499,0
35500,0
35501,0
35502,1
35503,1
35504,1
35505,0
35506,0
35507,1
35508,0
35509,1
35510,1
35511,0
35512,0
35513,1
35514,0
35515,0
35516,1
35517,0
35518,1
35519,1
35520,1
35521,0
35522,0
35523,1
35524,0
35525,0
35526,0
35527,1
35528,1
35529,1
35530,0
35531,0
35532,0
35533,0
35534,0
35535,1
35536,1
35537,1
35538,0
35539,1
35540,0
35541,0
35542,1
35543,0
35544,1
35545,0
35546,1
35547,0
35548,1
35549,1
35550,0
35551,0
35552,0
35553,1
35554,0
35555,1
35556,0
35557,1
35558,0
35559,1
35560,0
35561,0
35562,0
35563,0
35564,1
35565,0
35566,0
35567,0
35568,1
35569,0
35570,1
35571,0
35572,0
35573,0
35574,0
35575,0
35576,0
35577,0
35578,0
35579,0
35580,1
35581,0
35582,1
35583,0
35584,0
35585,1
35586,0
35587,1
35588,0
35589,0
35590,0
35591,0
35592,1
35593,1
35594,0
35595,0
35596,1
35597,0
35598,0
35599,1
35600,0
35601,0
35602,0
35603,1
35604,0
35605,0
35606,1
35607,0
35608,0
35609,0
35610,0
35611,0
35612,0
35613,1
35614,0
35615,0
35616,1
35617,1
35618,1
35619,1
35620,0
35621,0
35622,0
35623,0
35624,0
35625,0
35626,0
35627,1
35628,0
35629,0
35630,0
35631,1
35632,0
35633,1
35634,0
35635,0
35636,0
35637,0
35638,1
35639,1
35640,0
35641,0
35642,1
35643,1
35644,1
35645,1
35646,0
35647,1
35648,1
35649,0
35650,1
35651,0
35652,1
35653,0
35654,0
35655,1
35656,0
35657,0
35658,0
35659,0
35660,0
35661,0
35662,1
35663,0
35664,1
35665,1
35666,0
35667,1
35668,1
35669,0
35670,0
35671,1
35672,0
35673,1
35674,0
35675,0
35676,0
35677,1
35678,1
35679,0
35680,0
35681,0
35682,0
35683,1
35684,1
35685,0
35686,1
35687,1
35688,0
35689,0
35690,0
35691,0
35692,0
35693,1
35694,0
35695,0
35696,0
35697,0
35698,0
35699,0
35700,0
35701,1
35702,0
35703,0
35704,1
35705,1
35706,0
35707,0
35708,0
35709,0
35710,1
35711,0
35712,0
35713,0
35714,0
35715,0
35716,0
35717,0
35718,0
35719,1
35720,1
35721,1
35722,0
35723,0
35724,1
35725,0
35726,1
35727,1
35728,0
35729,1
35730,0
35731,1
35732,1
35733,0
35734,0
35735,0
35736,0
35737,0
35738,0
35739,0
35740,1
35741,0
35742,0
35743,0
35744,0
35745,1
35746,0
35747,1
35748,0
35749,1
35750,1
35751,0
35752,0
35753,0
35754,1
35755,0
35756,0
35757,0
35758,0
35759,1
35760,0
35761,1
35762,0
35763,0
35764,1
35765,1
35766,1
35767,0
35768,0
35769,0
35770,1
35771,0
35772,1
35773,0
35774,0
35775,0
35776,0
35777,0
35778,0
35779,0
35780,0
35781,0
35782,0
35783,0
35784,1
35785,0
35786,0
35787,1
35788,0
35789,1
35790,1
35791,0
35792,0
35793,0
35794,1
35795,0
35796,0
35797,0
35798,0
35799,0
35800,0
35801,0
35802,0
35803,0
35804,0
35805,0
35806,0
35807,1
35808,0
35809,0
35810,0
35811,0
35812,0
35813,1
35814,0
35815,1
35816,0
35817,1
35818,1
35819,0
35820,0
35821,1
35822,0
35823,0
35824,1
35825,0
35826,1
35827,0
35828,0
35829,1
35830,0
35831,1
35832,0
35833,1
35834,0
35835,1
35836,0
35837,1
35838,0
35839,1
35840,1
35841,1
35842,0
35843,1
35844,0
35845,0
35846,1
35847,1
35848,0
35849,1
35850,1
35851,1
35852,0
35853,0
35854,0
35855,0
35856,0
35857,0
35858,0
35859,1
35860,1
35861,0
35862,0
35863,0
35864,0
35865,1
35866,0
35867,0
35868,0
35869,0
35870,1
35871,1
35872,0
35873,0
35874,1
35875,0
35876,1
35877,0
35878,1
35879,0
35880,0
35881,0
35882,0
35883,0
35884,1
35885,1
35886,0
35887,0
35888,0
35889,0
35890,0
35891,0
35892,0
35893,0
35894,0
35895,0
35896,1
35897,0
35898,1
35899,0
35900,0
35901,0
35902,1
35903,1
35904,0
35905,0
35906,1
35907,1
35908,0
35909,0
35910,1
35911,0
35912,0
35913,1
35914,0
35915,1
35916,1
35917,1
35918,0
35919,1
35920,0
35921,0
35922,1
35923,0
35924,0
35925,1
35926,0
35927,1
35928,0
35929,1
35930,1
35931,0
35932,1
35933,1
35934,0
35935,0
35936,0
35937,1
35938,0
35939,0
35940,0
35941,1
35942,1
35943,1
35944,1
35945,0
35946,0
35947,1
35948,1
35949,0
35950,1
35951,0
35952,0
35953,0
35954,0
35955,0
35956,0
35957,1
35958,1
35959,1
35960,0
35961,1
35962,1
35963,0
35964,1
35965,1
35966,1
35967,0
35968,0
35969,0
35970,0
35971,1
35972,0
35973,0
35974,0
35975,1
35976,0
35977,0
35978,1
35979,0
35980,1
35981,0
35982,0
35983,1
35984,0
35985,0
35986,0
35987,0
35988,0
35989,0
35990,0
35991,1
35992,0
35993,1
35994,0
35995,0
35996,1
35997,0
35998,1
35999,1
36000,0
36001,0
36002,0
36003,1
36004,0
36005,0
36006,1
36007,0
36008,0
36009,0
36010,0
36011,0
36012,1
36013,0
36014,0
36015,1
36016,1
36017,0
36018,0
36019,1
36020,1
36021,1
36022,0
36023,1
36024,0
36025,0
36026,0
36027,0
36028,1
36029,0
36030,1
36031,1
36032,1
36033,1
36034,1
36035,1
36036,1
36037,0
36038,0
36039,0
36040,1
36041,1
36042,1
36043,0
36044,1
36045,0
36046,1
36047,0
36048,0
36049,1
36050,0
36051,0
36052,1
36053,0
36054,0
36055,1
36056,0
36057,1
36058,1
36059,0
36060,0
36061,0
36062,0
36063,1
36064,1
36065,0
36066,0
36067,1
36068,0
36069,0
36070,0
36071,1
36072,0
36073,0
36074,0
36075,0
36076,1
36077,0
36078,0
36079,1
36080,1
36081,1
36082,1
36083,1
36084,0
36085,1
36086,0
36087,0
36088,1
36089,0
36090,1
36091,0
36092,1
36093,0
36094,1
36095,0
36096,0
36097,0
36098,0
36099,0
36100,0
36101,1
36102,0
36103,0
36104,1
36105,0
36106,0
36107,0
36108,0
36109,1
36110,0
36111,0
36112,0
36113,1
36114,0
36115,0
36116,1
36117,0
36118,0
36119,0
36120,1
36121,0
36122,1
36123,0
36124,1
36125,1
36126,1
36127,0
36128,0
36129,1
36130,1
36131,1
36132,1
36133,0
36134,1
36135,0
36136,0
36137,0
36138,0
36139,0
36140,1
36141,0
36142,0
36143,0
36144,0
36145,1
36146,0
36147,0
36148,1
36149,1
36150,0
36151,1
36152,1
36153,0
36154,0
36155,0
36156,1
36157,1
36158,1
36159,1
36160,0
36161,1
36162,0
36163,0
36164,1
36165,0
36166,1
36167,1
36168,1
36169,0
36170,0
36171,1
36172,0
36173,1
36174,0
36175,0
36176,1
36177,1
36178,0
36179,0
36180,0
36181,1
36182,1
36183,0
36184,0
36185,1
36186,0
36187,0
36188,0
36189,0
36190,0
36191,0
36192,1
36193,0
36194,1
36195,0
36196,0
36197,1
36198,0
36199,0
36200,0
36201,1
36202,0
36203,1
36204,0
36205,0
36206,0
36207,0
36208,1
36209,0
36210,0
36211,0
36212,1
36213,0
36214,0
36215,0
36216,0
36217,1
36218,0
36219,0
36220,0
36221,0
36222,1
36223,0
36224,0
36225,0
36226,0
36227,0
36228,0
36229,1
36230,1
36231,0
36232,0
36233,0
36234,0
36235,0
36236,1
36237,1
36238,0
36239,0
36240,1
36241,1
36242,0
36243,1
36244,0
36245,0
36246,0
36247,1
36248,0
36249,0
36250,0
36251,1
36252,0
36253,0
36254,0
36255,1
36256,0
36257,0
36258,1
36259,1
36260,0
36261,0
36262,0
36263,1
36264,1
36265,0
36266,1
36267,1
36268,0
36269,1
36270,1
36271,1
36272,0
36273,0
36274,0
36275,0
36276,0
36277,1
36278,1
36279,1
36280,0
36281,0
36282,1
36283,0
36284,0
36285,0
36286,0
36287,1
36288,1
36289,0
36290,1
36291,1
36292,0
36293,0
36294,1
36295,0
36296,0
36297,0
36298,0
36299,0
36300,1
36301,1
36302,0
36303,0
36304,0
36305,0
36306,0
36307,1
36308,1
36309,0
36310,0
36311,0
36312,0
36313,0
36314,1
36315,1
36316,0
36317,0
36318,0
36319,1
36320,0
36321,1
36322,0
36323,0
36324,0
36325,0
36326,1
36327,1
36328,0
36329,0
36330,0
36331,1
36332,0
36333,1
36334,0
36335,0
36336,1
36337,0
36338,0
36339,1
36340,0
36341,1
36342,1
36343,1
36344,0
36345,0
36346,0
36347,1
36348,0
36349,1
36350,0
36351,1
36352,1
36353,0
36354,0
36355,0
36356,1
36357,1
36358,0
36359,0
36360,0
36361,0
36362,0
36363,0
36364,0
36365,0
36366,1
36367,1
36368,0
36369,1
36370,0
36371,1
36372,0
36373,1
36374,0
36375,0
36376,0
36377,1
36378,0
36379,0
36380,0
36381,1
36382,1
36383,0
36384,1
36385,0
36386,0
36387,0
36388,0
36389,0
36390,0
36391,0
36392,0
36393,1
36394,0
36395,1
36396,1
36397,0
36398,0
36399,0
36400,0
36401,1
36402,0
36403,1
36404,1
36405,0
36406,1
36407,1
36408,0
36409,0
36410,0
36411,1
36412,1
36413,0
36414,0
36415,1
36416,1
36417,0
36418,0
36419,1
36420,0
36421,0
36422,0
36423,0
36424,1
36425,0
36426,0
36427,1
36428,0
36429,0
36430,0
36431,0
36432,1
36433,0
36434,1
36435,0
36436,1
36437,1
36438,0
36439,0
36440,0
36441,1
36442,0
36443,1
36444,0
36445,0
36446,1
36447,1
36448,1
36449,0
36450,1
36451,0
36452,0
36453,0
36454,1
36455,1
36456,1
36457,1
36458,0
36459,1
36460,1
36461,1
36462,0
36463,1
36464,1
36465,0
36466,1
36467,1
36468,1
36469,0
36470,1
36471,0
36472,0
36473,1
36474,1
36475,0
36476,0
36477,0
36478,0
36479,0
36480,0
36481,1
36482,1
36483,1
36484,1
36485,1
36486,0
36487,0
36488,1
36489,1
36490,1
36491,0
36492,0
36493,0
36494,0
36495,0
36496,0
36497,0
36498,0
36499,0
36500,0
36501,1
36502,0
36503,0
36504,0
36505,1
36506,0
36507,0
36508,0
36509,0
36510,1
36511,1
36512,1
36513,0
36514,0
36515,0
36516,1
36517,0
36518,0
36519,0
36520,0
36521,0
36522,0
36523,0
36524,1
36525,1
36526,1
36527,1
36528,1
36529,0
36530,1
36531,0
36532,0
36533,0
36534,0
36535,1
36536,0
36537,1
36538,0
36539,0
36540,0
36541,0
36542,0
36543,1
36544,1
36545,1
36546,1
36547,0
36548,1
36549,0
36550,0
36551,0
36552,0
36553,0
36554,1
36555,0
36556,0
36557,1
36558,1
36559,1
36560,0
36561,0
36562,1
36563,1
36564,0
36565,1
36566,1
36567,0
36568,1
36569,0
36570,1
36571,1
36572,0
36573,1
36574,1
36575,1
36576,1
36577,0
36578,0
36579,1
36580,1
36581,0
36582,0
36583,0
36584,1
36585,0
36586,0
36587,0
36588,0
36589,1
36590,0
36591,1
36592,0
36593,0
36594,0
36595,1
36596,1
36597,0
36598,0
36599,0
36600,1
36601,1
36602,0
36603,0
36604,0
36605,1
36606,0
36607,1
36608,1
36609,0
36610,0
36611,0
36612,0
36613,1
36614,0
36615,0
36616,0
36617,0
36618,0
36619,0
36620,0
36621,0
36622,0
36623,0
36624,0
36625,0
36626,0
36627,0
36628,0
36629,0
36630,0
36631,1
36632,1
36633,0
36634,0
36635,0
36636,0
36637,1
36638,1
36639,0
36640,0
36641,0
36642,1
36643,0
36644,1
36645,0
36646,0
36647,0
36648,1
36649,0
36650,1
36651,0
36652,1
36653,0
36654,1
36655,0
36656,1
36657,1
36658,1
36659,1
36660,0
36661,0
36662,0
36663,0
36664,0
36665,1
36666,1
36667,1
36668,0
36669,0
36670,1
36671,0
36672,0
36673,0
36674,0
36675,0
36676,1
36677,1
36678,0
36679,0
36680,1
36681,1
36682,0
36683,0
36684,0
36685,0
36686,0
36687,0
36688,0
36689,0
36690,0
36691,0
36692,1
36693,1
36694,0
36695,1
36696,1
36697,1
36698,0
36699,0
36700,0
36701,0
36702,0
36703,0
36704,0
36705,0
36706,0
36707,0
36708,1
36709,1
36710,0
36711,0
36712,1
36713,0
36714,0
36715,1
36716,0
36717,1
36718,1
36719,0
36720,0
36721,1
36722,0
36723,0
36724,1
36725,0
36726,0
36727,0
36728,0
36729,1
36730,0
36731,0
36732,0
36733,1
36734,0
36735,1
36736,1
36737,0
36738,0
36739,0
36740,0
36741,0
36742,1
36743,0
36744,0
36745,1
36746,0
36747,0
36748,1
36749,1
36750,0
36751,0
36752,0
36753,0
36754,1
36755,0
36756,1
36757,0
36758,0
36759,1
36760,0
36761,0
36762,0
36763,0
36764,0
36765,1
36766,0
36767,0
36768,0
36769,1
36770,0
36771,0
36772,1
36773,0
36774,0
36775,0
36776,0
36777,0
36778,0
36779,1
36780,0
36781,1
36782,0
36783,1
36784,1
36785,0
36786,0
36787,0
36788,0
36789,0
36790,0
36791,1
36792,0
36793,0
36794,0
36795,0
36796,0
36797,0
36798,0
36799,0
36800,0
36801,0
36802,0
36803,1
36804,0
36805,0
36806,0
36807,0
36808,0
36809,0
36810,0
36811,1
36812,1
36813,0
36814,0
36815,0
36816,0
36817,1
36818,0
36819,1
36820,0
36821,0
36822,1
36823,1
36824,0
36825,1
36826,0
36827,0
36828,0
36829,0
36830,0
36831,0
36832,0
36833,0
36834,1
36835,1
36836,1
36837,1
36838,1
36839,0
36840,1
36841,1
36842,0
36843,1
36844,1
36845,1
36846,0
36847,0
36848,1
36849,1
36850,0
36851,1
36852,0
36853,0
36854,0
36855,0
36856,0
36857,0
36858,0
36859,1
36860,1
36861,0
36862,1
36863,1
36864,0
36865,0
36866,1
36867,0
36868,0
36869,0
36870,1
36871,0
36872,1
36873,0
36874,0
36875,0
36876,1
36877,0
36878,0
36879,1
36880,1
36881,0
36882,1
36883,0
36884,0
36885,0
36886,0
36887,1
36888,0
36889,1
36890,0
36891,0
36892,1
36893,0
36894,0
36895,0
36896,0
36897,0
36898,0
36899,0
36900,1
36901,0
36902,0
36903,0
36904,1
36905,1
36906,1
36907,0
36908,0
36909,0
36910,0
36911,0
36912,1
36913,1
36914,0
36915,0
36916,1
36917,1
36918,0
36919,0
36920,0
36921,0
36922,0
36923,0
36924,0
36925,0
36926,0
36927,1
36928,1
36929,0
36930,0
36931,1
36932,1
36933,1
36934,0
36935,0
36936,0
36937,0
36938,0
36939,0
36940,0
36941,1
36942,0
36943,0
36944,0
36945,1
36946,1
36947,1
36948,0
36949,1
36950,0
36951,1
36952,0
36953,0
36954,1
36955,0
36956,1
36957,0
36958,0
36959,0
36960,0
36961,0
36962,0
36963,1
36964,0
36965,0
36966,0
36967,0
36968,1
36969,0
36970,0
36971,1
36972,0
36973,1
36974,0
36975,0
36976,0
36977,0
36978,0
36979,0
36980,1
36981,0
36982,1
36983,1
36984,0
36985,1
36986,0
36987,0
36988,0
36989,0
36990,1
36991,0
36992,0
36993,0
36994,1
36995,0
36996,0
36997,1
36998,1
36999,0
37000,0
37001,1
37002,1
37003,1
37004,1
37005,0
37006,1
37007,0
37008,0
37009,0
37010,0
37011,1
37012,1
37013,0
37014,0
37015,1
37016,1
37017,1
37018,0
37019,0
37020,0
37021,0
37022,1
37023,1
37024,0
37025,1
37026,0
37027,1
37028,0
37029,1
37030,0
37031,1
37032,1
37033,0
37034,0
37035,0
37036,0
37037,1
37038,0
37039,1
37040,0
37041,1
37042,0
37043,0
37044,0
37045,1
37046,0
37047,0
37048,0
37049,1
37050,0
37051,0
37052,0
37053,0
37054,1
37055,1
37056,0
37057,1
37058,0
37059,0
37060,0
37061,1
37062,0
37063,0
37064,1
37065,1
37066,0
37067,1
37068,1
37069,0
37070,0
37071,0
37072,0
37073,1
37074,1
37075,0
37076,1
37077,0
37078,0
37079,0
37080,1
37081,0
37082,0
37083,0
37084,0
37085,1
37086,0
37087,0
37088,0
37089,1
37090,0
37091,1
37092,1
37093,0
37094,0
37095,0
37096,0
37097,1
37098,1
37099,0
37100,1
37101,0
37102,0
37103,0
37104,1
37105,1
37106,0
37107,0
37108,1
37109,0
37110,0
37111,0
37112,1
37113,0
37114,1
37115,0
37116,0
37117,0
37118,1
37119,0
37120,1
37121,1
37122,1
37123,0
37124,1
37125,1
37126,0
37127,0
37128,1
37129,0
37130,1
37131,0
37132,0
37133,0
37134,0
37135,0
37136,1
37137,0
37138,0
37139,0
37140,0
37141,1
37142,0
37143,1
37144,0
37145,0
37146,0
37147,1
37148,0
37149,0
37150,1
37151,1
37152,1
37153,0
37154,1
37155,0
37156,0
37157,0
37158,0
37159,0
37160,1
37161,0
37162,0
37163,1
37164,0
37165,0
37166,1
37167,1
37168,0
37169,0
37170,0
37171,1
37172,1
37173,0
37174,0
37175,0
37176,1
37177,0
37178,0
37179,1
37180,1
37181,1
37182,0
37183,1
37184,1
37185,1
37186,0
37187,0
